respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
27635,0.5,0.3,0.05
27636,0.5,0.7,0.25
27637,0.5,0.11,0.09
27638,0.5,0.38,0.24
27639,0.5,0.39,0.05
27640,0.5,0.63,0.58
27641,0.5,0.52,0.51
27642,0.5,0.64,0.53
27643,0.5,0.06,0.03
27644,0.5,0.63,0.18
27645,0.5,0.17,0.17
27646,0.5,0.45,0.05
27647,0.5,0.18,0.16
27648,0.5,0.1,0.05
27649,0.5,0.35,0.2
27650,0.5,0.59,0.14
27651,0.5,0.78,0.29
27652,0.5,0.42,0.17
27653,0.5,0.06,0.05
27654,0.5,0.63,0.4
27655,0.5,0.47,0.16
27656,0.5,0.23,0.11
27657,0.5,0.26,0.43
27658,0.5,0.47,0.14
27659,0.5,0.07,0.0
27660,0.5,0.37,0.53
27661,0.5,0.17,0.2
27662,0.5,0.28,0.07
27663,0.5,0.79,0.34
27664,0.5,0.17,0.19
27665,0.5,0.61,0.49
27666,0.5,0.75,0.09
27667,0.5,0.08,0.01
27668,0.5,0.97,0.88
27669,0.5,0.83,0.19
27670,0.5,0.91,0.4
27671,0.5,0.81,0.37
27672,0.5,0.16,0.01
27673,0.5,0.18,0.07
27674,0.5,0.51,0.04
27675,0.5,0.67,0.41
27676,0.5,0.85,0.34
27677,0.5,0.14,0.07
27678,0.5,0.28,0.22
27679,0.5,0.45,0.07
27680,0.5,0.89,0.68
27681,0.5,0.06,0.03
27682,0.5,0.84,0.11
27683,0.5,0.69,0.05
27684,0.5,0.2,0.01
27685,0.5,0.14,0.01
27686,0.5,0.31,0.23
27687,0.5,0.13,0.14
27688,0.5,0.64,0.11
27689,0.5,0.95,0.53
27690,0.5,0.85,0.68
27691,0.5,0.87,0.63
27692,0.5,0.28,0.06
27693,0.5,0.44,0.17
27694,0.5,0.45,0.16
27695,0.5,0.34,0.14
27696,0.5,0.78,0.11
27697,0.5,0.78,0.64
27698,0.5,0.53,0.39
27699,0.5,0.16,0.1
27700,0.5,0.43,0.04
27701,0.5,0.4,0.27
27702,0.5,0.3,0.31
27703,0.5,0.06,0.04
27704,0.5,0.11,0.06
27705,0.5,0.68,0.62
27706,0.5,0.69,0.08
27707,0.5,0.25,0.05
27708,0.5,0.51,0.4
27709,0.5,0.26,0.17
27710,0.5,0.21,0.14
27711,0.5,0.76,0.52
27712,0.5,0.06,0.08
27713,0.5,0.15,0.02
27714,0.5,0.13,0.19
27715,0.5,0.7,0.7
27716,0.5,0.43,0.25
27717,0.5,0.17,0.13
27718,0.5,0.38,0.13
27719,0.5,0.1,0.0
27720,0.5,0.3,0.08
27721,0.5,0.32,0.31
27722,0.5,0.35,0.25
27723,0.5,0.85,0.27
27724,0.5,0.19,0.17
27725,0.5,0.49,0.03
27726,0.5,0.24,0.12
27727,0.5,0.91,0.15
27728,0.5,0.42,0.35
27729,0.5,0.06,0.03
27730,0.5,0.73,0.56
27731,0.5,0.82,0.67
27732,0.5,0.97,0.08
27733,0.5,0.26,0.01
27734,0.5,0.41,0.1
27735,0.5,0.67,0.48
27736,0.5,0.22,0.09
27737,0.5,0.72,0.14
27738,0.5,0.97,0.53
27739,0.5,0.87,0.5
27740,0.5,0.45,0.11
27741,0.5,0.75,0.38
27742,0.5,0.5,0.16
27743,0.5,0.76,0.53
27744,0.5,0.41,0.03
27745,0.5,0.97,0.89
27746,0.5,0.69,0.08
27747,0.5,0.25,0.08
27748,0.5,0.32,0.3
27749,0.5,0.71,0.32
27750,0.5,0.25,0.31
27751,0.5,0.18,0.05
27752,0.5,0.81,0.5
27753,0.5,0.1,0.05
27754,0.5,0.74,0.19
27755,0.5,0.9,0.72
27756,0.5,0.27,0.18
27757,0.5,0.05,0.02
27758,0.5,0.79,0.08
27759,0.5,0.13,0.07
27760,0.5,0.89,0.47
27761,0.5,0.81,0.18
27762,0.5,0.29,0.19
27763,0.5,0.59,0.03
27764,0.5,0.41,0.24
27765,0.5,0.46,0.21
27766,0.5,0.85,0.71
27767,0.5,0.7,0.37
27768,0.5,0.15,0.14
27769,0.5,0.3,0.07
27770,0.5,0.63,0.02
27771,0.5,0.58,0.07
27772,0.5,0.89,0.67
27773,0.5,0.42,0.07
27774,0.5,0.22,0.22
27775,0.5,0.28,0.09
27776,0.5,0.05,0.08
27777,0.5,0.49,0.22
27778,0.5,0.22,0.26
27779,0.5,0.34,0.11
27780,0.5,0.86,0.08
27781,0.5,0.1,0.01
27782,0.5,0.88,0.81
27783,0.5,0.65,0.15
27784,0.5,0.17,0.2
27785,0.5,0.34,0.08
27786,0.5,0.3,0.11
27787,0.5,0.23,0.13
27788,0.5,0.13,0.05
27789,0.5,0.87,0.71
27790,0.5,0.66,0.55
27791,0.5,0.39,0.05
27792,0.5,0.63,0.09
27793,0.5,0.27,0.17
27794,0.5,0.22,0.26
27795,0.5,0.88,0.51
27796,0.5,0.52,0.06
27797,0.5,0.64,0.57
27798,0.5,0.23,0.25
27799,0.5,0.16,0.09
27800,0.5,0.3,0.13
27801,0.5,0.23,0.05
27802,0.5,0.87,0.55
27803,0.5,0.01,0.08
27804,0.5,0.87,0.64
27805,0.5,0.18,0.1
27806,0.5,0.81,0.58
27807,0.5,0.78,0.21
27808,0.5,0.33,0.25
27809,0.5,0.95,0.58
27810,0.5,0.26,0.07
27811,0.5,0.22,0.02
27812,0.5,0.1,0.04
27813,0.5,0.39,0.16
27814,0.5,0.27,0.09
27815,0.5,0.45,0.1
27816,0.5,0.62,0.42
27817,0.5,0.25,0.13
27818,0.5,0.78,0.37
27819,0.5,0.16,0.19
27820,0.5,0.68,0.52
27821,0.5,0.19,0.18
27822,0.5,0.25,0.11
27823,0.5,0.4,0.23
27824,0.5,0.76,0.17
27825,0.5,0.27,0.26
27826,0.5,0.67,0.22
27827,0.5,0.1,0.08
27828,0.5,0.17,0.08
27829,0.5,0.2,0.02
27830,0.5,0.28,0.37
27831,0.5,0.67,0.17
27832,0.5,0.55,0.28
27833,0.5,0.41,0.32
27834,0.5,0.8,0.62
27835,0.5,0.73,0.48
27836,0.5,0.81,0.07
27837,0.5,0.88,0.62
27838,0.5,0.52,0.04
27839,0.5,0.22,0.06
27840,0.5,0.6,0.31
27841,0.5,0.36,0.21
27842,0.5,0.76,0.31
27843,0.5,0.37,0.08
27844,0.5,0.97,0.19
27845,0.5,0.72,0.06
27846,0.5,0.24,0.12
27847,0.5,0.49,0.13
27848,0.5,0.94,0.87
27849,0.5,0.7,0.13
27850,0.5,0.2,0.24
27851,0.5,0.27,0.56
27852,0.5,0.68,0.29
27853,0.5,0.24,0.17
27854,0.5,0.65,0.25
27855,0.5,0.53,0.24
27856,0.5,0.89,0.43
27857,0.5,0.82,0.47
27858,0.5,0.93,0.71
27859,0.5,0.9,0.74
27860,0.5,0.76,0.2
27861,0.5,0.12,0.05
27862,0.5,0.25,0.09
27863,0.5,0.41,0.24
27864,0.5,0.38,0.05
27865,0.5,0.68,0.31
27866,0.5,0.85,0.77
27867,0.5,0.6,0.55
27868,0.5,0.85,0.53
27869,0.5,0.55,0.09
27870,0.5,0.15,0.27
27871,0.5,0.46,0.1
27872,0.5,0.14,0.17
27873,0.5,0.09,0.2
27874,0.5,0.72,0.27
27875,0.5,0.57,0.3
27876,0.5,0.15,0.08
27877,0.5,0.73,0.49
27878,0.5,0.71,0.14
27879,0.5,0.65,0.1
27880,0.5,0.21,0.07
27881,0.5,0.76,0.06
27882,0.5,0.44,0.08
27883,0.5,0.16,0.07
27884,0.5,0.23,0.16
27885,0.5,0.08,0.0
27886,0.5,0.15,0.07
27887,0.5,0.54,0.47
27888,0.5,0.46,0.12
27889,0.5,0.2,0.16
27890,0.5,0.37,0.23
27891,0.5,0.54,0.27
27892,0.5,0.11,0.2
27893,0.5,0.43,0.08
27894,0.5,0.23,0.15
27895,0.5,0.72,0.19
27896,0.5,0.54,0.09
27897,0.5,0.08,0.02
27898,0.5,0.14,0.06
27899,0.5,0.56,0.04
27900,0.5,0.79,0.29
27901,0.5,0.13,0.06
27902,0.5,0.29,0.1
27903,0.5,0.15,0.12
27904,0.5,0.39,0.35
27905,0.5,0.22,0.15
27906,0.5,0.72,0.18
27907,0.5,0.96,0.87
27908,0.5,0.61,0.21
27909,0.5,0.27,0.11
27910,0.5,0.63,0.18
27911,0.5,0.58,0.42
27912,0.5,0.46,0.07
27913,0.5,0.3,0.11
27914,0.5,0.44,0.09
27915,0.5,0.29,0.03
27916,0.5,0.62,0.28
27917,0.5,0.5,0.1
27918,0.5,0.96,0.21
27919,0.5,0.46,0.27
27920,0.5,0.73,0.17
27921,0.5,0.53,0.09
27922,0.5,0.59,0.4
27923,0.5,0.79,0.06
27924,0.5,0.24,0.15
27925,0.5,0.05,0.01
27926,0.5,0.3,0.22
27927,0.5,0.13,0.04
27928,0.5,0.87,0.8
27929,0.5,0.85,0.08
27930,0.5,0.25,0.28
27931,0.5,0.87,0.71
27932,0.5,0.2,0.1
27933,0.5,0.2,0.05
27934,0.5,0.65,0.46
27935,0.5,0.71,0.31
27936,0.5,0.64,0.2
27937,0.5,0.9,0.59
27938,0.5,0.23,0.03
27939,0.5,0.1,0.0
27940,0.5,0.08,0.01
27941,0.5,0.24,0.08
27942,0.5,0.26,0.05
27943,0.5,0.66,0.1
27944,0.5,0.27,0.2
27945,0.5,0.35,0.39
27946,0.5,0.06,0.03
27947,0.5,0.81,0.55
27948,0.5,0.21,0.03
27949,0.5,0.54,0.11
27950,0.5,0.89,0.1
27951,0.5,0.56,0.47
27952,0.5,0.84,0.15
27953,0.5,0.6,0.11
27954,0.5,0.76,0.13
27955,0.5,0.83,0.1
27956,0.5,0.89,0.67
27957,0.5,0.23,0.08
27958,0.5,0.76,0.57
27959,0.5,0.34,0.36
27960,0.5,0.59,0.29
27961,0.5,0.14,0.07
27962,0.5,0.79,0.7
27963,0.5,0.09,0.03
27964,0.5,0.1,0.01
27965,0.5,0.1,0.01
27966,0.5,0.73,0.55
27967,0.5,0.09,0.06
27968,0.5,0.32,0.08
27969,0.5,0.92,0.59
27970,0.5,0.3,0.25
27971,0.5,0.62,0.03
27972,0.5,0.56,0.1
27973,0.5,0.75,0.58
27974,0.5,0.39,0.13
27975,0.5,0.05,0.08
27976,0.5,0.11,0.1
27977,0.5,0.18,0.06
27978,0.5,0.37,0.05
27979,0.5,0.78,0.39
27980,0.5,0.09,0.08
27981,0.5,0.31,0.14
27982,0.5,0.63,0.2
27983,0.5,0.95,0.8
27984,0.5,0.43,0.15
27985,0.5,0.8,0.05
27986,0.5,0.66,0.52
27987,0.5,0.5,0.2
27988,0.5,0.66,0.03
27989,0.5,0.37,0.11
27990,0.5,0.53,0.14
27991,0.5,0.52,0.23
27992,0.5,0.05,0.02
27993,0.5,0.2,0.1
27994,0.5,0.88,0.48
27995,0.5,0.76,0.09
27996,0.5,0.1,0.05
27997,0.5,0.17,0.19
27998,0.5,0.8,0.24
27999,0.5,0.82,0.42
28000,0.5,0.17,0.06
28001,0.5,0.08,0.04
28002,0.5,0.06,0.03
28003,0.5,0.41,0.04
28004,0.5,0.49,0.18
28005,0.5,0.34,0.19
28006,0.5,0.26,0.17
28007,0.5,0.58,0.27
28008,0.5,0.65,0.02
28009,0.5,0.37,0.11
28010,0.5,0.13,0.03
28011,0.5,0.61,0.04
28012,0.5,0.73,0.61
28013,0.5,0.69,0.35
28014,0.5,0.09,0.11
28015,0.5,0.64,0.36
28016,0.5,0.75,0.34
28017,0.5,0.35,0.11
28018,0.5,0.71,0.06
28019,0.5,0.12,0.01
28020,0.5,0.17,0.02
28021,0.5,0.41,0.21
28022,0.5,0.52,0.42
28023,0.5,0.56,0.37
28024,0.5,0.31,0.04
28025,0.5,0.55,0.5
28026,0.5,0.24,0.12
28027,0.5,0.63,0.36
28028,0.5,0.82,0.18
28029,0.5,0.63,0.34
28030,0.5,0.94,0.63
28031,0.5,0.17,0.05
28032,0.5,0.61,0.1
28033,0.5,0.19,0.27
28034,0.5,0.65,0.53
28035,0.5,0.2,0.13
28036,0.5,0.36,0.07
28037,0.5,0.66,0.14
28038,0.5,0.2,0.02
28039,0.5,0.37,0.16
28040,0.5,0.87,0.41
28041,0.5,0.86,0.15
28042,0.5,0.04,0.12
28043,0.5,0.65,0.35
28044,0.5,0.32,0.14
28045,0.5,0.41,0.13
28046,0.5,0.48,0.05
28047,0.5,0.78,0.19
28048,0.5,0.14,0.06
28049,0.5,0.81,0.07
28050,0.5,0.28,0.05
28051,0.5,0.73,0.18
28052,0.5,0.76,0.54
28053,0.5,0.19,0.01
28054,0.5,0.34,0.31
28055,0.5,0.25,0.12
28056,0.5,0.95,0.46
28057,0.5,0.77,0.15
28058,0.5,0.32,0.06
28059,0.5,0.32,0.01
28060,0.5,0.23,0.12
28061,0.5,0.27,0.14
28062,0.5,0.43,0.31
28063,0.5,0.29,0.18
28064,0.5,0.56,0.08
28065,0.5,0.31,0.1
28066,0.5,0.61,0.17
28067,0.5,0.79,0.1
28068,0.5,0.25,0.18
28069,0.5,0.49,0.13
28070,0.5,0.42,0.06
28071,0.5,0.6,0.2
28072,0.5,0.38,0.16
28073,0.5,0.03,0.02
28074,0.5,0.39,0.37
28075,0.5,0.22,0.05
28076,0.5,0.63,0.14
28077,0.5,0.22,0.1
28078,0.5,0.53,0.1
28079,0.5,0.73,0.34
28080,0.5,0.15,0.07
28081,0.5,0.8,0.2
28082,0.5,0.63,0.12
28083,0.5,0.04,0.04
28084,0.5,0.08,0.1
28085,0.5,0.37,0.44
28086,0.5,0.75,0.23
28087,0.5,0.85,0.08
28088,0.5,0.47,0.22
28089,0.5,0.23,0.06
28090,0.5,0.45,0.05
28091,0.5,0.21,0.02
28092,0.5,0.05,0.02
28093,0.5,0.48,0.12
28094,0.5,0.46,0.08
28095,0.5,0.86,0.7
28096,0.5,0.68,0.3
28097,0.5,0.15,0.04
28098,0.5,0.55,0.26
28099,0.5,0.16,0.13
28100,0.5,0.13,0.03
28101,0.5,0.8,0.28
28102,0.5,0.26,0.12
28103,0.5,0.86,0.07
28104,0.5,0.81,0.19
28105,0.5,0.09,0.02
28106,0.5,0.31,0.1
28107,0.5,0.1,0.03
28108,0.5,0.6,0.4
28109,0.5,0.29,0.06
28110,0.5,0.89,0.13
28111,0.5,0.5,0.13
28112,0.5,0.59,0.47
28113,0.5,0.77,0.07
28114,0.5,0.09,0.03
28115,0.5,0.33,0.11
28116,0.5,0.41,0.08
28117,0.5,0.2,0.09
28118,0.5,0.12,0.15
28119,0.5,0.64,0.5
28120,0.5,0.78,0.48
28121,0.5,0.85,0.61
28122,0.5,0.07,0.03
28123,0.5,0.13,0.15
28124,0.5,0.34,0.21
28125,0.5,0.4,0.27
28126,0.5,0.56,0.32
28127,0.5,0.32,0.13
28128,0.5,0.08,0.08
28129,0.5,0.9,0.42
28130,0.5,0.17,0.07
28131,0.5,0.19,0.2
28132,0.5,0.96,0.39
28133,0.5,0.94,0.16
28134,0.5,0.39,0.18
28135,0.5,0.78,0.17
28136,0.5,0.7,0.14
28137,0.5,0.13,0.08
28138,0.5,0.82,0.08
28139,0.5,0.89,0.48
28140,0.5,0.79,0.58
28141,0.5,0.05,0.03
28142,0.5,0.04,0.03
28143,0.5,0.33,0.22
28144,0.5,0.78,0.13
28145,0.5,0.41,0.17
28146,0.5,0.16,0.05
28147,0.5,0.46,0.25
28148,0.5,0.61,0.39
28149,0.5,0.1,0.05
28150,0.5,0.72,0.27
28151,0.5,0.56,0.11
28152,0.5,0.3,0.23
28153,0.5,0.12,0.01
28154,0.5,0.08,0.09
28155,0.5,0.71,0.02
28156,0.5,0.5,0.09
28157,0.5,0.26,0.14
28158,0.5,0.92,0.46
28159,0.5,0.77,0.34
28160,0.5,0.23,0.13
28161,0.5,0.53,0.08
28162,0.5,0.81,0.25
28163,0.5,0.25,0.05
28164,0.5,0.78,0.28
28165,0.5,0.25,0.03
28166,0.5,0.99,0.58
28167,0.5,0.27,0.15
28168,0.5,0.86,0.51
28169,0.5,0.34,0.04
28170,0.5,0.57,0.06
28171,0.5,0.39,0.13
28172,0.5,0.62,0.04
28173,0.5,0.1,0.05
28174,0.5,0.16,0.06
28175,0.5,0.74,0.14
28176,0.5,0.08,0.04
28177,0.5,0.33,0.15
28178,0.5,0.87,0.1
28179,0.5,0.31,0.16
28180,0.5,0.25,0.1
28181,0.5,0.33,0.13
28182,0.5,0.48,0.09
28183,0.5,0.15,0.1
28184,0.5,0.08,0.02
28185,0.5,0.4,0.23
28186,0.5,0.38,0.12
28187,0.5,0.47,0.29
28188,0.5,0.3,0.1
28189,0.5,0.18,0.05
28190,0.5,0.32,0.19
28191,0.5,0.03,0.01
28192,0.5,0.25,0.05
28193,0.5,0.86,0.07
28194,0.5,0.3,0.06
28195,0.5,0.81,0.4
28196,0.5,0.88,0.74
28197,0.5,0.5,0.09
28198,0.5,0.77,0.53
28199,0.5,0.46,0.16
28200,0.5,0.24,0.04
28201,0.5,0.24,0.13
28202,0.5,0.64,0.13
28203,0.5,0.86,0.56
28204,0.5,0.18,0.09
28205,0.5,0.41,0.41
28206,0.5,0.3,0.13
28207,0.5,0.7,0.41
28208,0.5,0.21,0.08
28209,0.5,0.56,0.44
28210,0.5,0.15,0.02
28211,0.5,0.53,0.49
28212,0.5,0.72,0.5
28213,0.5,0.64,0.63
28214,0.5,0.13,0.01
28215,0.5,0.55,0.32
28216,0.5,0.26,0.11
28217,0.5,0.03,0.04
28218,0.5,0.68,0.64
28219,0.5,0.13,0.19
28220,0.5,0.28,0.05
28221,0.5,0.15,0.07
28222,0.5,0.75,0.22
28223,0.5,0.79,0.4
28224,0.5,0.26,0.1
28225,0.5,0.41,0.18
28226,0.5,0.14,0.09
28227,0.5,0.94,0.12
28228,0.5,0.64,0.07
28229,0.5,0.8,0.7
28230,0.5,0.02,0.01
28231,0.5,0.91,0.68
28232,0.5,0.4,0.24
28233,0.5,0.47,0.23
28234,0.5,0.85,0.58
28235,0.5,0.24,0.02
28236,0.5,0.14,0.06
28237,0.5,0.15,0.23
28238,0.5,0.74,0.22
28239,0.5,0.44,0.2
28240,0.5,0.33,0.5
28241,0.5,0.09,0.07
28242,0.5,0.67,0.34
28243,0.5,0.37,0.15
28244,0.5,0.74,0.17
28245,0.5,0.44,0.14
28246,0.5,0.08,0.05
28247,0.5,0.22,0.32
28248,0.5,0.5,0.27
28249,0.5,0.54,0.04
28250,0.5,0.7,0.15
28251,0.5,0.73,0.26
28252,0.5,0.24,0.13
28253,0.5,0.75,0.43
28254,0.5,0.16,0.23
28255,0.5,0.58,0.27
28256,0.5,0.71,0.6
28257,0.5,0.11,0.02
28258,0.5,0.17,0.17
28259,0.5,0.79,0.09
28260,0.5,0.47,0.31
28261,0.5,0.58,0.35
28262,0.5,0.2,0.13
28263,0.5,0.32,0.04
28264,0.5,0.76,0.45
28265,0.5,0.49,0.1
28266,0.5,0.11,0.01
28267,0.5,0.47,0.12
28268,0.5,0.17,0.08
28269,0.5,0.24,0.14
28270,0.5,0.67,0.2
28271,0.5,0.48,0.5
28272,0.5,0.53,0.07
28273,0.5,0.53,0.19
28274,0.5,0.85,0.71
28275,0.5,0.48,0.21
28276,0.5,0.54,0.19
28277,0.5,0.05,0.01
28278,0.5,0.77,0.51
28279,0.5,0.7,0.48
28280,0.5,0.21,0.01
28281,0.5,0.02,0.01
28282,0.5,0.08,0.03
28283,0.5,0.2,0.21
28284,0.5,0.44,0.59
28285,0.5,0.54,0.25
28286,0.5,0.39,0.08
28287,0.5,0.18,0.0
28288,0.5,0.3,0.17
28289,0.5,0.07,0.03
28290,0.5,0.12,0.12
28291,0.5,0.9,0.64
28292,0.5,0.34,0.1
28293,0.5,0.12,0.1
28294,0.5,0.8,0.53
28295,0.5,0.59,0.12
28296,0.5,0.34,0.31
28297,0.5,0.09,0.04
28298,0.5,0.81,0.13
28299,0.5,0.3,0.11
28300,0.5,0.24,0.12
28301,0.5,0.11,0.16
28302,0.5,0.39,0.05
28303,0.5,0.99,0.89
28304,0.5,0.47,0.02
28305,0.5,0.22,0.12
28306,0.5,0.07,0.06
28307,0.5,0.88,0.18
28308,0.5,0.95,0.43
28309,0.5,0.07,0.04
28310,0.5,0.48,0.36
28311,0.5,0.86,0.08
28312,0.5,0.69,0.03
28313,0.5,0.29,0.13
28314,0.5,0.37,0.11
28315,0.5,0.93,0.81
28316,0.5,0.23,0.07
28317,0.5,0.05,0.04
28318,0.5,0.21,0.02
28319,0.5,0.17,0.04
28320,0.5,0.84,0.39
28321,0.5,0.85,0.19
28322,0.5,0.45,0.37
28323,0.5,0.66,0.28
28324,0.5,0.94,0.06
28325,0.5,0.75,0.07
28326,0.5,0.56,0.35
28327,0.5,0.77,0.6
28328,0.5,0.28,0.38
28329,0.5,0.64,0.11
28330,0.5,0.43,0.29
28331,0.5,0.0,0.04
28332,0.5,0.03,0.0
28333,0.5,0.2,0.11
28334,0.5,0.17,0.07
28335,0.5,0.06,0.01
28336,0.5,0.73,0.55
28337,0.5,0.21,0.12
28338,0.5,0.16,0.09
28339,0.5,0.88,0.89
28340,0.5,0.53,0.16
28341,0.5,0.85,0.46
28342,0.5,0.23,0.17
28343,0.5,0.78,0.51
28344,0.5,0.46,0.1
28345,0.5,0.49,0.24
28346,0.5,0.66,0.2
28347,0.5,0.52,0.16
28348,0.5,0.52,0.1
28349,0.5,0.14,0.0
28350,0.5,0.85,0.76
28351,0.5,0.65,0.13
28352,0.5,0.6,0.16
28353,0.5,0.66,0.37
28354,0.5,0.09,0.08
28355,0.5,0.55,0.3
28356,0.5,0.61,0.12
28357,0.5,0.08,0.04
28358,0.5,0.69,0.48
28359,0.5,0.75,0.18
28360,0.5,0.78,0.33
28361,0.5,0.21,0.13
28362,0.5,0.93,0.22
28363,0.5,0.7,0.57
28364,0.5,0.89,0.56
28365,0.5,0.15,0.07
28366,0.5,0.18,0.04
28367,0.5,0.42,0.05
28368,0.5,0.81,0.61
28369,0.5,0.02,0.02
28370,0.5,0.59,0.19
28371,0.5,0.21,0.17
28372,0.5,0.12,0.02
28373,0.5,0.13,0.26
28374,0.5,0.13,0.06
28375,0.5,0.33,0.18
28376,0.5,0.39,0.11
28377,0.5,0.18,0.03
28378,0.5,0.05,0.02
28379,0.5,0.33,0.04
28380,0.5,0.15,0.16
28381,0.5,0.98,0.75
28382,0.5,0.3,0.15
28383,0.5,0.08,0.04
28384,0.5,0.24,0.13
28385,0.5,0.96,0.59
28386,0.5,0.45,0.21
28387,0.5,0.81,0.25
28388,0.5,0.68,0.43
28389,0.5,0.08,0.03
28390,0.5,0.89,0.54
28391,0.5,0.25,0.33
28392,0.5,0.62,0.38
28393,0.5,0.89,0.12
28394,0.5,0.44,0.07
28395,0.5,0.74,0.04
28396,0.5,0.29,0.03
28397,0.5,0.27,0.2
28398,0.5,0.2,0.13
28399,0.5,0.87,0.79
28400,0.5,0.74,0.15
28401,0.5,0.09,0.14
28402,0.5,0.38,0.25
28403,0.5,0.64,0.26
28404,0.5,0.65,0.15
28405,0.5,0.18,0.14
28406,0.5,0.18,0.07
28407,0.5,0.57,0.63
28408,0.5,0.93,0.12
28409,0.5,0.16,0.02
28410,0.5,0.75,0.59
28411,0.5,0.35,0.35
28412,0.5,0.87,0.67
28413,0.5,0.31,0.17
28414,0.5,0.94,0.73
28415,0.5,0.07,0.01
28416,0.5,0.18,0.05
28417,0.5,0.05,0.06
28418,0.5,0.62,0.55
28419,0.5,0.86,0.76
28420,0.5,0.77,0.46
28421,0.5,0.39,0.05
28422,0.5,0.15,0.05
28423,0.5,0.07,0.05
28424,0.5,0.38,0.37
28425,0.5,0.07,0.06
28426,0.5,0.52,0.14
28427,0.5,0.42,0.34
28428,0.5,0.63,0.04
28429,0.5,0.15,0.17
28430,0.5,0.75,0.52
28431,0.5,0.85,0.72
28432,0.5,0.14,0.02
28433,0.5,0.5,0.32
28434,0.5,0.67,0.02
28435,0.5,0.64,0.3
28436,0.5,0.15,0.08
28437,0.5,0.32,0.07
28438,0.5,0.13,0.03
28439,0.5,0.15,0.04
28440,0.5,0.9,0.11
28441,0.5,0.84,0.75
28442,0.5,0.89,0.06
28443,0.5,0.88,0.57
28444,0.5,0.45,0.3
28445,0.5,0.37,0.17
28446,0.5,0.31,0.08
28447,0.5,0.61,0.1
28448,0.5,0.34,0.41
28449,0.5,0.6,0.12
28450,0.5,0.33,0.09
28451,0.5,0.23,0.03
28452,0.5,0.07,0.06
28453,0.5,0.47,0.12
28454,0.5,0.26,0.14
28455,0.5,0.92,0.71
28456,0.5,0.38,0.18
28457,0.5,0.69,0.32
28458,0.5,0.45,0.09
28459,0.5,0.06,0.0
28460,0.5,0.05,0.03
28461,0.5,0.32,0.25
28462,0.5,0.32,0.04
28463,0.5,0.32,0.4
28464,0.5,0.69,0.08
28465,0.5,0.63,0.56
28466,0.5,0.11,0.12
28467,0.5,0.72,0.32
28468,0.5,0.31,0.18
28469,0.5,0.28,0.15
28470,0.5,0.19,0.09
28471,0.5,0.76,0.16
28472,0.5,0.45,0.14
28473,0.5,0.2,0.03
28474,0.5,0.37,0.11
28475,0.5,0.58,0.39
28476,0.5,0.24,0.08
28477,0.5,0.08,0.1
28478,0.5,0.63,0.33
28479,0.5,0.45,0.43
28480,0.5,0.34,0.05
28481,0.5,0.58,0.08
28482,0.5,0.86,0.43
28483,0.5,0.46,0.03
28484,0.5,0.5,0.11
28485,0.5,0.09,0.05
28486,0.5,0.01,0.02
28487,0.5,0.09,0.01
28488,0.5,0.78,0.19
28489,0.5,0.49,0.32
28490,0.5,0.57,0.11
28491,0.5,0.69,0.11
28492,0.5,0.59,0.16
28493,0.5,0.07,0.11
28494,0.5,0.47,0.53
28495,0.5,0.12,0.04
28496,0.5,0.89,0.21
28497,0.5,0.1,0.03
28498,0.5,0.32,0.09
28499,0.5,0.57,0.11
28500,0.5,0.25,0.09
28501,0.5,0.65,0.18
28502,0.5,0.33,0.08
28503,0.5,0.29,0.43
28504,0.5,0.11,0.1
28505,0.5,0.05,0.05
28506,0.5,0.75,0.55
28507,0.5,0.15,0.03
28508,0.5,0.74,0.62
28509,0.5,0.44,0.15
28510,0.5,0.55,0.32
28511,0.5,0.85,0.18
28512,0.5,0.29,0.07
28513,0.5,0.27,0.14
28514,0.5,0.39,0.1
28515,0.5,0.23,0.12
28516,0.5,0.31,0.16
28517,0.5,0.14,0.03
28518,0.5,0.41,0.06
28519,0.5,0.35,0.11
28520,0.5,0.18,0.21
28521,0.5,0.64,0.11
28522,0.5,0.74,0.39
28523,0.5,0.51,0.21
28524,0.5,0.27,0.31
28525,0.5,0.18,0.09
28526,0.5,0.18,0.08
28527,0.5,0.19,0.05
28528,0.5,0.72,0.49
28529,0.5,0.2,0.08
28530,0.5,0.82,0.16
28531,0.5,0.09,0.04
28532,0.5,0.1,0.12
28533,0.5,0.05,0.07
28534,0.5,0.06,0.04
28535,0.5,0.1,0.04
28536,0.5,0.66,0.14
28537,0.5,0.56,0.11
28538,0.5,0.79,0.58
28539,0.5,0.13,0.04
28540,0.5,0.99,0.14
28541,0.5,0.71,0.27
28542,0.5,0.12,0.02
28543,0.5,0.23,0.15
28544,0.5,0.75,0.29
28545,0.5,0.71,0.21
28546,0.5,0.27,0.16
28547,0.5,0.61,0.1
28548,0.5,0.08,0.02
28549,0.5,0.16,0.03
28550,0.5,0.44,0.1
28551,0.5,0.79,0.23
28552,0.5,0.35,0.27
28553,0.5,0.2,0.1
28554,0.5,0.62,0.15
28555,0.5,0.47,0.27
28556,0.5,0.17,0.05
28557,0.5,0.88,0.34
28558,0.5,0.43,0.06
28559,0.5,0.2,0.07
28560,0.5,0.46,0.16
28561,0.5,0.85,0.41
28562,0.5,0.21,0.23
28563,0.5,0.17,0.08
28564,0.5,0.1,0.04
28565,0.5,0.47,0.17
